asset,klasse,regel,parameter,richtung,t_entdeckung,alpha_pa_entdeckung,t_bestaetigung,alpha_pa_bestaetigung,p_entdeckung,stufe1,p_bestaetigung,bestanden
UNG,ETF,sma_cross,"(50, 200)",long/short,1.004,0.16864,0.251,0.02737,0.1576893067940187,False,0.40090705459419307,False
UNG,ETF,tsmom,20,long,0.806,0.0692,-0.503,-0.03484,0.21012142455006366,False,0.6925178639207352,False
UNG,ETF,tsmom,20,long/short,0.806,0.13839,-0.463,-0.06408,0.21012142455006366,False,0.6783178164481344,False
UNG,ETF,tsmom,60,long,-0.262,-0.02225,0.186,0.01156,0.6033392789055069,False,0.42622238066427276,False
UNG,ETF,tsmom,60,long/short,-0.262,-0.04451,0.081,0.01011,0.6033392789055069,False,0.4677209762530591,False
UNG,ETF,tsmom,120,long,0.801,0.06818,0.113,0.00621,0.211565822924615,False,0.4550152776072276,False
UNG,ETF,tsmom,120,long/short,0.801,0.13635,0.082,0.00907,0.211565822924615,False,0.4673233567285886,False
UNG,ETF,tsmom,250,long,0.345,0.02933,0.328,0.01734,0.3650471853658016,False,0.3714558313117371,False
UNG,ETF,tsmom,250,long/short,0.345,0.05865,0.752,0.08148,0.3650471853658016,False,0.22602552939400333,False
UNG,ETF,donchian,20,long,-0.197,-0.01622,-1.29,-0.08192,0.5780862311088356,False,0.9014746709502521,False
UNG,ETF,donchian,20,long/short,0.097,0.01424,-0.519,-0.06246,0.46136319722522656,False,0.6981196293746188,False
UNG,ETF,donchian,55,long,0.267,0.02135,0.625,0.03533,0.39473458054517274,False,0.26598552904870054,False
UNG,ETF,donchian,55,long/short,-0.459,-0.06804,0.724,0.08147,0.6768829169610292,False,0.23453286753621683,False
UNG,ETF,donchian,100,long,0.153,0.01177,1.501,0.07756,0.43919913764520124,False,0.0666777807843999,False
UNG,ETF,donchian,100,long/short,-0.376,-0.05436,1.162,0.12432,0.6465415519905195,False,0.1226177324663168,False
UNG,ETF,rsi2,10,long,0.895,0.06191,-0.155,-0.00941,0.18539354398839458,False,0.5615893413472468,False
UNG,ETF,rsi2,10,long/short,0.307,0.0339,0.716,0.0639,0.3794216861102565,False,0.2369956744570716,False
UNG,ETF,rsi2,30,long,-0.086,-0.00721,0.22,0.01577,0.5342667913863655,False,0.41293557735178543,False
UNG,ETF,rsi2,30,long/short,-0.376,-0.05732,0.558,0.07162,0.6465415519905195,False,0.288422192085104,False
UNG,ETF,rsi14,30,long,2.771,0.16564,0.166,0.01099,0.002794221340764791,False,0.43407847508611463,False
UNG,ETF,rsi14,30,long/short,1.828,0.18749,0.012,0.00103,0.03377477582313504,False,0.49521280752807784,False
UNG,ETF,bollinger,1.5,long,0.805,0.06549,-0.073,-0.00527,0.21040983989356365,False,0.5290969412439097,False
UNG,ETF,bollinger,1.5,long/short,0.644,0.091,0.237,0.02781,0.25978771699667924,False,0.40632839512879726,False
UNG,ETF,bollinger,2.0,long,0.666,0.04759,-0.316,-0.02148,0.25270555020079977,False,0.6239987459332932,False
UNG,ETF,bollinger,2.0,long/short,0.448,0.05434,-0.236,-0.02406,0.3270765983034468,False,0.5932836649127313,False
UNG,ETF,bollinger,2.5,long,0.172,0.00817,-0.696,-0.03488,0.4317187644991729,False,0.7567855851259457,False
UNG,ETF,bollinger,2.5,long/short,0.258,0.02061,0.096,0.00615,0.3982034536122978,False,0.46176028628184207,False
UNG,ETF,weekday,0,long,1.933,0.14876,0.699,0.0424,0.026618098900608067,False,0.242276015418752,False
UNG,ETF,weekday,1,long,-1.338,-0.09153,0.471,0.02521,0.9095517816052852,False,0.31882036745164777,False
UNG,ETF,weekday,2,long,0.341,0.02324,0.529,0.02909,0.3665517908689424,False,0.2984027249415895,False
UNG,ETF,weekday,3,long,-1.735,-0.11683,-1.766,-0.11453,0.9586295973948539,False,0.9613020755661883,False
UNG,ETF,weekday,4,long,-0.237,-0.01405,-0.641,-0.03256,0.5936716048712027,False,0.7392386585193342,False
UNG,ETF,overnight,-,long,-0.613,-0.05057,-1.504,-0.09769,0.7300618301391995,False,0.933709316631107,False
UNG,ETF,turn_of_month,-,long,-0.023,-0.00166,-0.052,-0.00302,0.5091748635249679,False,0.5207356532922802,False
VNQ,ETF,sma_trend,10,long,-0.216,-0.00704,-1.675,-0.08487,0.5855061262175559,False,0.9530328841692541,False
VNQ,ETF,sma_trend,10,long/short,-0.216,-0.01408,-1.65,-0.16719,0.5855061262175559,False,0.9505285319663519,False
VNQ,ETF,sma_trend,20,long,1.073,0.03517,-0.788,-0.03953,0.14163555806541495,False,0.7846516470580507,False
VNQ,ETF,sma_trend,20,long/short,1.073,0.07033,-0.743,-0.07456,0.14163555806541495,False,0.7712591597843816,False
VNQ,ETF,sma_trend,50,long,-0.414,-0.01336,-1.282,-0.06132,0.660562946583449,False,0.9000786768866171,False
VNQ,ETF,sma_trend,50,long/short,-0.414,-0.02671,-1.174,-0.11225,0.660562946583449,False,0.8798024871870146,False
VNQ,ETF,sma_trend,100,long,-0.406,-0.013,-0.023,-0.00105,0.6576286997932852,False,0.5091748635249679,False
VNQ,ETF,sma_trend,100,long/short,-0.406,-0.02601,0.078,0.00717,0.6576286997932852,False,0.46891402649697533,False
VNQ,ETF,sma_trend,200,long,-0.179,-0.00567,0.39,0.01678,0.5710311491532578,False,0.3482682734640177,False
VNQ,ETF,sma_trend,200,long/short,-0.179,-0.01134,0.619,0.0533,0.5710311491532578,False,0.26795817944298517,False
VNQ,ETF,sma_cross,"(5, 20)",long,-0.362,-0.01186,0.618,0.03104,0.6413239847794237,False,0.268287669308086,False
VNQ,ETF,sma_cross,"(5, 20)",long/short,-0.362,-0.02372,0.663,0.06659,0.6413239847794237,False,0.2536652770386165,False
VNQ,ETF,sma_cross,"(10, 50)",long,0.168,0.00548,0.564,0.027,0.4332916395394155,False,0.2863770660711633,False
VNQ,ETF,sma_cross,"(10, 50)",long/short,0.168,0.01097,0.673,0.0644,0.4332916395394155,False,0.2504736454609695,False
VNQ,ETF,sma_cross,"(20, 100)",long,-1.321,-0.04406,1.011,0.0458,0.9067493178904895,False,0.15600821489600847,False
VNQ,ETF,sma_cross,"(20, 100)",long/short,-1.321,-0.08812,1.114,0.10086,0.9067493178904895,False,0.13263959332622122,False
VNQ,ETF,sma_cross,"(50, 200)",long,-1.871,-0.06281,1.309,0.05737,0.9693274594908234,False,0.095267175367445,False
VNQ,ETF,sma_cross,"(50, 200)",long/short,-1.871,-0.12563,1.535,0.13447,0.9693274594908234,False,0.06239191401912314,False
VNQ,ETF,tsmom,20,long,-0.034,-0.00108,-0.356,-0.01757,0.513561424648841,False,0.6390797174095553,False
VNQ,ETF,tsmom,20,long/short,-0.034,-0.00215,-0.3,-0.02959,0.513561424648841,False,0.6179114221889526,False
VNQ,ETF,tsmom,60,long,0.314,0.01002,0.34,0.01558,0.37676051938266675,False,0.36692826396397193,False
VNQ,ETF,tsmom,60,long/short,0.314,0.02003,0.476,0.04362,0.37676051938266675,False,0.3170371889515293,False
VNQ,ETF,tsmom,120,long,0.129,0.00418,1.426,0.06309,0.4486788244145059,False,0.07693417102830502,False
VNQ,ETF,tsmom,120,long/short,0.129,0.00836,1.484,0.13127,0.4486788244145059,False,0.06890446029551911,False
VNQ,ETF,tsmom,250,long,-0.37,-0.01202,0.97,0.04243,0.6443087548005467,False,0.16602324606352958,False
VNQ,ETF,tsmom,250,long/short,-0.37,-0.02404,1.184,0.10357,0.6443087548005467,False,0.11820653140911919,False
VNQ,ETF,donchian,20,long,-0.457,-0.01318,0.356,0.01675,0.6761644772484725,False,0.36092028259044473,False
VNQ,ETF,donchian,20,long/short,-0.17,-0.00947,-0.245,-0.02172,0.5674949316750384,False,0.5967717843205245,False
VNQ,ETF,donchian,55,long,-0.459,-0.01387,-0.135,-0.00557,0.6768829169610292,False,0.5536940628343817,False
VNQ,ETF,donchian,55,long/short,-0.375,-0.02195,0.505,0.04183,0.6461697666727237,False,0.30677941798885766,False
VNQ,ETF,donchian,100,long,-0.522,-0.0146,0.864,0.03249,0.6991648347076549,False,0.19379394527657923,False
VNQ,ETF,donchian,100,long/short,-0.956,-0.05224,1.045,0.08067,0.8304638827560311,False,0.14801148476136605,False
VNQ,ETF,rsi2,10,long,0.576,0.01665,1.04,0.04259,0.28230759079654555,False,0.14916995033098135,False
VNQ,ETF,rsi2,10,long/short,0.31,0.01302,1.639,0.09481,0.3782804781779807,False,0.05060662984680386,False
VNQ,ETF,rsi2,30,long,-0.528,-0.0178,2.127,0.10761,0.7012503320273853,False,0.016710041596645908,False
VNQ,ETF,rsi2,30,long/short,-0.581,-0.03344,2.592,0.22933,0.7193797732258038,False,0.004770988579621882,False
VNQ,ETF,rsi14,30,long,-0.446,-0.01472,-0.07,-0.0032,0.6722013770368866,False,0.5279031701805211,False
VNQ,ETF,rsi14,30,long/short,-0.003,-0.00015,-0.33,-0.01821,0.5011968250459664,False,0.6293000189406535,False
VNQ,ETF,bollinger,1.5,long,-0.426,-0.01437,0.64,0.03246,0.664946076995224,False,0.26108629969286157,False
VNQ,ETF,bollinger,1.5,long/short,-0.459,-0.02617,0.434,0.03793,0.6768829169610292,False,0.3321442205263174,False
VNQ,ETF,bollinger,2.0,long,-0.295,-0.00997,0.925,0.04563,0.6160030601464654,False,0.1774829537232323,False
VNQ,ETF,bollinger,2.0,long/short,-0.068,-0.00339,0.918,0.06812,0.5271071828570227,False,0.1793094329298085,False
VNQ,ETF,bollinger,2.5,long,-0.242,-0.00784,0.167,0.00659,0.5956099183852002,False,0.4336850244623838,False
VNQ,ETF,bollinger,2.5,long/short,0.297,0.01156,0.45,0.01967,0.3832332545680749,False,0.3263552202879201,False
VNQ,ETF,weekday,0,long,-1.074,-0.0314,-1.297,-0.05581,0.8585886592247687,False,0.9026844066008697,False
VNQ,ETF,weekday,1,long,0.518,0.01312,0.78,0.0338,0.3022291346653543,False,0.21769543758573318,False
VNQ,ETF,weekday,2,long,-1.793,-0.05001,-0.493,-0.01921,0.9635135379638097,False,0.6889937063295628,False
VNQ,ETF,weekday,3,long,-0.6,-0.01622,-0.916,-0.03659,0.7257468822499265,False,0.8201665525470694,False
VNQ,ETF,weekday,4,long,1.364,0.03411,0.737,0.02743,0.08628378283479221,False,0.2305611746828763,False
VNQ,ETF,overnight,-,long,0.204,0.0056,3.58,0.1349,0.4191767494551042,False,0.00017179710374592982,False
VNQ,ETF,turn_of_month,-,long,0.158,0.00391,0.172,0.00671,0.4372283993577415,False,0.4317187644991729,False
SMH,ETF,sma_trend,10,long,-0.261,-0.01348,-2.146,-0.09747,0.6029537463721915,False,0.9840635106521526,False
SMH,ETF,sma_trend,10,long/short,-0.261,-0.02697,-2.167,-0.19658,0.6029537463721915,False,0.9848825729393575,False
SMH,ETF,sma_trend,20,long,-0.145,-0.00748,-0.953,-0.04267,0.5576445641049235,False,0.8297049646486987,False
SMH,ETF,sma_trend,20,long/short,-0.145,-0.01497,-0.987,-0.08819,0.5576445641049235,False,0.8381786807009703,False
SMH,ETF,sma_trend,50,long,0.378,0.01956,-1.285,-0.0557,0.3527152969878239,False,0.9006038579848944,False
SMH,ETF,sma_trend,50,long/short,0.378,0.03912,-1.368,-0.11806,0.3527152969878239,False,0.9143439619462183,False
SMH,ETF,sma_trend,100,long,-0.1,-0.00516,0.35,0.0147,0.539827837277029,False,0.363169348824381,False
SMH,ETF,sma_trend,100,long/short,-0.1,-0.01032,0.046,0.00383,0.539827837277029,False,0.4816551249555021,False
SMH,ETF,sma_trend,200,long,1.371,0.06983,0.419,0.01615,0.08518747801817694,False,0.33760806617587646,False
SMH,ETF,sma_trend,200,long/short,1.371,0.13965,-0.213,-0.01627,0.08518747801817694,False,0.584336518658753,False
SMH,ETF,sma_cross,"(5, 20)",long,0.229,0.01187,-2.428,-0.10818,0.40943445806275713,False,0.9924088283623858,False
SMH,ETF,sma_cross,"(5, 20)",long/short,0.229,0.02373,-2.466,-0.21921,0.40943445806275713,False,0.9931684332880761,False
SMH,ETF,sma_cross,"(10, 50)",long,-0.16,-0.00829,0.311,0.01335,0.5635594628914329,False,0.3779003108155812,False
SMH,ETF,sma_cross,"(10, 50)",long/short,-0.16,-0.01659,0.234,0.02005,0.5635594628914329,False,0.4074924893315809,False
SMH,ETF,sma_cross,"(20, 100)",long,0.704,0.03619,1.186,0.05011,0.2407163868044414,False,0.11781114976198626,False
SMH,ETF,sma_cross,"(20, 100)",long/short,0.704,0.07237,0.894,0.07464,0.2407163868044414,False,0.18566094557883628,False
SMH,ETF,sma_cross,"(50, 200)",long,0.562,0.02654,1.21,0.04812,0.2870580095548326,False,0.11313944644397722,False
SMH,ETF,sma_cross,"(50, 200)",long/short,0.562,0.05308,0.611,0.04767,0.2870580095548326,False,0.27059979015793156,False
SMH,ETF,tsmom,20,long,0.383,0.01973,-1.499,-0.06676,0.35085988203854823,False,0.9330631839703025,False
SMH,ETF,tsmom,20,long/short,0.383,0.03946,-1.518,-0.13491,0.35085988203854823,False,0.9354928006675168,False
SMH,ETF,tsmom,60,long,0.343,0.01776,-0.061,-0.00255,0.3657992300776244,False,0.5243203954714286,False
SMH,ETF,tsmom,60,long/short,0.343,0.03552,-0.056,-0.00473,0.3657992300776244,False,0.5223290964185991,False
SMH,ETF,tsmom,120,long,-0.305,-0.0152,1.073,0.04284,0.619816923840165,False,0.14163555806541495,False
SMH,ETF,tsmom,120,long/short,-0.305,-0.0304,0.638,0.0507,0.619816923840165,False,0.2617368400444795,False
SMH,ETF,tsmom,250,long,-0.734,-0.03457,0.965,0.03636,0.7685256309582623,False,0.16727240589139514,False
SMH,ETF,tsmom,250,long/short,-0.734,-0.06915,0.458,0.034,0.7685256309582623,False,0.32347622063391035,False
SMH,ETF,donchian,20,long,0.959,0.04722,-1.724,-0.06848,0.16877937259391063,False,0.9576460784185623,False
SMH,ETF,donchian,20,long/short,0.653,0.0594,-2.327,-0.17653,0.2568781392585108,False,0.9900173673754576,False
SMH,ETF,donchian,55,long,-0.072,-0.00356,-0.471,-0.01735,0.5286990460736316,False,0.6811796325483522,False
SMH,ETF,donchian,55,long/short,0.356,0.03207,-0.55,-0.04006,0.36092028259044473,False,0.7088403132116536,False
SMH,ETF,donchian,100,long,0.933,0.04765,1.013,0.03493,0.17540998417580478,False,0.15553008046452665,False
SMH,ETF,donchian,100,long/short,1.058,0.09652,0.793,0.05509,0.14502772120163043,False,0.2138889113905753,False
SMH,ETF,rsi2,10,long,1.554,0.06358,1.867,0.0712,0.06009220831436535,False,0.0309507939257867,False
SMH,ETF,rsi2,10,long/short,1.849,0.11383,2.551,0.13845,0.032228906359057286,False,0.005370716290687305,False
SMH,ETF,rsi2,30,long,1.988,0.10167,1.984,0.09097,0.023405844986443047,False,0.02362791996579816,False
SMH,ETF,rsi2,30,long/short,1.39,0.12291,2.279,0.18419,0.08226443867766897,False,0.011333532650383393,False
SMH,ETF,rsi14,30,long,-0.057,-0.00225,0.155,0.00675,0.5227274024286156,False,0.4384106586527532,False
SMH,ETF,rsi14,30,long/short,-0.29,-0.01741,0.491,0.0242,0.6140918811988774,False,0.31171322377571387,False
SMH,ETF,bollinger,1.5,long,-0.441,-0.02259,1.416,0.06494,0.670393501503493,False,0.07838775223118621,False
SMH,ETF,bollinger,1.5,long/short,-0.511,-0.04547,1.834,0.1331,0.6953244716134648,False,0.03332699707536557,False
SMH,ETF,bollinger,2.0,long,-0.12,-0.00599,1.445,0.06323,0.5477584260205839,False,0.07422894281869352,False
SMH,ETF,bollinger,2.0,long/short,-0.178,-0.0141,2.212,0.14036,0.5706385121298834,False,0.01348333246704947,False
SMH,ETF,bollinger,2.5,long,0.569,0.01995,-0.218,-0.00626,0.2846780699717789,False,0.5862854442871369,False
SMH,ETF,bollinger,2.5,long/short,0.747,0.03528,0.058,0.00202,0.22753178041744382,False,0.4768743142641616,False
SMH,ETF,weekday,0,long,0.597,0.02414,-0.854,-0.02903,0.27525369030370916,False,0.8034475053075089,False
SMH,ETF,weekday,1,long,0.494,0.01938,-0.891,-0.03279,0.3106530897426447,False,0.8135354148828998,False
SMH,ETF,weekday,2,long,0.054,0.00233,1.128,0.04431,0.4784675821216102,False,0.12965995957034826,False
SMH,ETF,weekday,3,long,-0.707,-0.03116,0.983,0.03815,0.7602167611066722,False,0.16280371932816207,False
SMH,ETF,weekday,4,long,-1.631,-0.06509,-2.032,-0.07102,0.9485548402449568,False,0.9789231720266863,False
SMH,ETF,overnight,-,long,1.39,0.06733,-0.252,-0.01115,0.08226443867766897,False,0.5994794680993254,False
SMH,ETF,turn_of_month,-,long,-0.483,-0.01945,0.657,0.02452,0.68545213188935,False,0.2555904582313845,False
XLB,ETF,sma_trend,10,long,0.14,0.00465,-1.088,-0.03294,0.44432999519409355,False,0.8617024462329783,False
XLB,ETF,sma_trend,10,long/short,0.14,0.0093,-1.012,-0.06126,0.44432999519409355,False,0.8442309732877231,False
XLB,ETF,sma_trend,20,long,0.957,0.03159,-0.613,-0.01844,0.16928362750321013,False,0.7300618301391995,False
XLB,ETF,sma_trend,20,long/short,0.957,0.06317,-0.589,-0.03536,0.16928362750321013,False,0.7220693631955969,False
XLB,ETF,sma_trend,50,long,-0.018,-0.0006,-0.693,-0.02076,0.5071805732941742,False,0.7558452242470381,False
XLB,ETF,sma_trend,50,long/short,-0.018,-0.00121,-0.669,-0.03994,0.5071805732941742,False,0.7482522610185718,False
XLB,ETF,sma_trend,100,long,-0.185,-0.00611,-0.243,-0.00728,0.5733854822133744,False,0.5959973012743479,False
XLB,ETF,sma_trend,100,long/short,-0.185,-0.01222,-0.007,-0.00039,0.5733854822133744,False,0.5027925731567773,False
XLB,ETF,sma_trend,200,long,-0.236,-0.00785,-0.754,-0.0225,0.5932836649127313,False,0.7745753891277221,False
XLB,ETF,sma_trend,200,long/short,-0.236,-0.01571,-0.652,-0.03842,0.5932836649127313,False,0.7427994138010756,False
XLB,ETF,sma_cross,"(5, 20)",long,0.262,0.00873,-1.927,-0.05776,0.39666072109449313,False,0.9730101850322973,False
XLB,ETF,sma_cross,"(5, 20)",long/short,0.262,0.01747,-1.904,-0.11399,0.39666072109449313,False,0.9715449079086422,False
XLB,ETF,sma_cross,"(10, 50)",long,-0.168,-0.00556,0.037,0.00112,0.5667083604605845,False,0.48524250287087534,False
XLB,ETF,sma_cross,"(10, 50)",long/short,-0.168,-0.01112,0.063,0.00381,0.5667083604605845,False,0.474883252161327,False
XLB,ETF,sma_cross,"(20, 100)",long,-0.94,-0.0312,0.592,0.01789,0.8263912196613754,False,0.27692529419708367,False
XLB,ETF,sma_cross,"(20, 100)",long/short,-0.94,-0.0624,0.833,0.04994,0.8263912196613754,False,0.20242236463972352,False
XLB,ETF,sma_cross,"(50, 200)",long,-1.074,-0.03581,0.52,0.01576,0.8585886592247687,False,0.3015317875469662,False
XLB,ETF,sma_cross,"(50, 200)",long/short,-1.074,-0.07162,0.639,0.0381,0.8585886592247687,False,0.26141146594486164,False
XLB,ETF,tsmom,20,long,0.332,0.01093,-1.03,-0.03091,0.36994462950336837,False,0.8484949972116562,False
XLB,ETF,tsmom,20,long/short,0.332,0.02186,-1.026,-0.06148,0.36994462950336837,False,0.8475542079671885,False
XLB,ETF,tsmom,60,long,-0.294,-0.00971,-0.178,-0.00536,0.6156210483141691,False,0.5706385121298834,False
XLB,ETF,tsmom,60,long/short,-0.294,-0.01943,-0.116,-0.00694,0.6156210483141691,False,0.5461737291019273,False
XLB,ETF,tsmom,120,long,-0.257,-0.00851,-0.624,-0.01871,0.6014106134638838,False,0.7336862074657975,False
XLB,ETF,tsmom,120,long/short,-0.257,-0.01702,-0.403,-0.02392,0.6014106134638838,False,0.656525887754334,False
XLB,ETF,tsmom,250,long,-0.008,-0.00026,0.074,0.00225,0.5031915042004637,False,0.470505192631097,False
XLB,ETF,tsmom,250,long/short,-0.008,-0.00053,0.214,0.01277,0.5031915042004637,False,0.41527352859004896,False
XLB,ETF,donchian,20,long,-0.04,-0.0012,-0.159,-0.00435,0.5159534368528307,False,0.5631655630843674,False
XLB,ETF,donchian,20,long/short,0.471,0.02703,-0.784,-0.03996,0.31882036745164777,False,0.7834799448465579,False
XLB,ETF,donchian,55,long,-0.799,-0.02307,-0.826,-0.02304,0.787854794004625,False,0.7955979540962316,False
XLB,ETF,donchian,55,long/short,-0.421,-0.02317,0.259,0.01371,0.6631224590690911,False,0.39781762024632195,False
XLB,ETF,donchian,100,long,-1.169,-0.03657,-0.182,-0.00502,0.8787981843139688,False,0.5722086370495298,False
XLB,ETF,donchian,100,long/short,-0.715,-0.04221,-0.155,-0.00816,0.7626954783601526,False,0.5615893413472468,False
XLB,ETF,rsi2,10,long,-0.72,-0.01969,-0.221,-0.00595,0.7642375022207488,False,0.5874537835108861,False
XLB,ETF,rsi2,10,long/short,-0.495,-0.01969,0.917,0.03588,0.6896999397455121,False,0.17957132006105847,False
XLB,ETF,rsi2,30,long,-0.664,-0.02224,0.148,0.0045,0.7466548444569732,False,0.44117138412111734,False
XLB,ETF,rsi2,30,long/short,-0.467,-0.02733,0.222,0.01186,0.6797500609641915,False,0.4121569416656783,False
XLB,ETF,rsi14,30,long,-0.519,-0.01625,0.349,0.00966,0.6981196293746188,False,0.363544654783464,False
XLB,ETF,rsi14,30,long/short,0.19,0.00775,0.988,0.03653,0.4246545652652045,False,0.16157632409872935,False
XLB,ETF,bollinger,1.5,long,-0.655,-0.02201,0.321,0.00975,0.7437661229703879,False,0.37410519545209975,False
XLB,ETF,bollinger,1.5,long/short,-0.641,-0.03681,0.151,0.00761,0.7392386585193342,False,0.43998785794905937,False
XLB,ETF,bollinger,2.0,long,0.189,0.00634,0.312,0.00913,0.4250464083950011,False,0.3775202616668384,False
XLB,ETF,bollinger,2.0,long/short,0.085,0.00446,0.657,0.02848,0.46613069535537077,False,0.2555904582313845,False
XLB,ETF,bollinger,2.5,long,-0.554,-0.01763,-0.475,-0.01255,0.7102105771326978,False,0.6826065133587409,False
XLB,ETF,bollinger,2.5,long/short,-0.051,-0.00185,-0.513,-0.017,0.5203372397251306,False,0.6960243396537271,False
XLB,ETF,weekday,0,long,-1.258,-0.03418,-2.041,-0.05253,0.8958041218758135,False,0.979374586451812,False
XLB,ETF,weekday,1,long,0.68,0.01843,0.199,0.00498,0.2482522304535706,False,0.4211313722965654,False
XLB,ETF,weekday,2,long,-0.815,-0.02204,0.315,0.00777,0.7924638449586122,False,0.3763808269325486,False
XLB,ETF,weekday,3,long,-1.034,-0.02784,-0.613,-0.01509,0.8494319183832958,False,0.7300618301391995,False
XLB,ETF,weekday,4,long,0.584,0.01523,0.206,0.0045,0.27961015601934924,False,0.4183954556526073,False
XLB,ETF,overnight,-,long,-0.998,-0.03405,1.558,0.04288,0.8408603206783783,False,0.059616624061456736,False
XLB,ETF,turn_of_month,-,long,0.057,0.00149,1.536,0.03643,0.4772725975713844,False,0.06226919017305099,False
